Tiahrt, Todd	0	Caribbean area|Cuba|Detention of persons|Elections, voting, political campaign regulation|Human rights|International affairs|Latin America|News media and reporting|Normal trade relations, most-favored-nation treatment|Political movements and philosophies|Political parties and affiliation|Sanctions|Trade restrictions|Travel and tourism
Arcuri, Michael A.	0	Congress|Congressional operations and organization
Davis, Danny K.	0	Health|Health care coverage and access|Health information and medical records|Medical education|Medical research|Medical tests and diagnostic methods|Neurological disorders|Research administration and funding
Lewis, John	0	Congress|Employment discrimination and employee rights|Racial and ethnic relations|U.S. Capitol|U.S. history
Watson, Diane E.	0	Citizenship and naturalization|Commemorative events and holidays|Congress|U.S. Capitol
Nadler, Jerrold	0	HIV/AIDS|Health promotion and preventive care|Housing and community development|Housing and community development funding|Housing supply and affordability
Jackson-Lee, Sheila	0	Aviation and airports|Commemorative events and holidays|Congressional tributes|Texas|Transportation and public works
Lamborn, Doug	0	Armed forces and national security|Colorado|Commemorative events and holidays|Congressional tributes|Educational facilities and institutions|Higher education|Military education and training|Military facilities and property|Military personnel and dependents
Lee, Barbara	0	Commemorative events and holidays|Congressional tributes|Health|Health personnel|Health promotion and preventive care|Medical research|Neurological disorders
Clay, Wm. Lacy	0	Athletes|Commemorative events and holidays|Postal service|Sports and recreation
Clay, Wm. Lacy	0	Civil rights and liberties, minority issues|Commemorative events and holidays|Federal officials|Judges|News media and reporting|Ohio|Postal service|Racial and ethnic relations|State and local government operations
Cummings, Elijah E.	0	Commemorative events and holidays|Health|Health promotion and preventive care
Holt, Rush	0	Armed forces and national security|Commemorative events and holidays|Congressional tributes|Military personnel and dependents|Veterans' education, employment, rehabilitation
Capuano, Michael E.	0	Child health|Health|Health care costs and insurance|Health care coverage and access|Health care quality|Health facilities and institutions|Health promotion and preventive care|Medicaid
Lee, Barbara	0	Caribbean area|Commemorative events and holidays|HIV/AIDS|Health|Health promotion and preventive care|Minority health
Maloney, Carolyn B.	0	Commemorative events and holidays|International affairs|International organizations and cooperation|United Nations
McCarthy, Carolyn	0	Blood and blood diseases|Child health|Health|Health information and medical records|Health programs administration and funding|Health promotion and preventive care|Higher education|Medical research|Medical tests and diagnostic methods|Research administration and funding
Davis, Geoff	0	Armed forces and national security|Executive agency funding and structure|General foreign operations matters|Military operations and strategy
Forbes, J. Randy	0	Congress|Presidential administrations|Religion|Travel and tourism|U.S. Capitol|U.S. history
Lee, Barbara	0	Commemorative events and holidays|Congress|House of Representatives|Members of Congress|New York State|Postal service|Racial and ethnic relations
Kilpatrick, Carolyn C.	0	Blood and blood diseases|Cancer|Commemorative events and holidays|Health|Health promotion and preventive care|Minority health|Organ and tissue donation and transplantation
Minnick, Walter	0	Asia|China|Detention of persons|Human rights|International affairs|Political movements and philosophies|Protest and dissent
Maloney, Carolyn B.	0	Commemorative events and holidays|Congressional tributes|Department of Labor|Economic performance and conditions|Government information and archives|Labor and employment|Labor standards|Wages and earnings
Richardson, Laura	0	Asia|Commemorative events and holidays|Congressional tributes|International affairs|International organizations and cooperation|Military history|Military personnel and dependents|Philippines|Racial and ethnic relations|Sovereignty, recognition, national governance and status|Terrorism
Hastings, Alcee L.	0	Congressional tributes|Crime and law enforcement|District of Columbia|Hate crimes|Law enforcement officers|Museums, exhibitions, cultural centers|Racial and ethnic relations|Religion|Violent crime
Cleaver, Emanuel	0	Commemorative events and holidays|Health|Mental health
Ros-Lehtinen, Ileana	0	Argentina|Congressional tributes|Crime victims|Criminal investigation, prosecution, interrogation|Detention of persons|International affairs|International organizations and cooperation|Iran|Latin America|Middle East|Religion|Sanctions|Saudi Arabia|Terrorism
Latta, Robert E.	0	Aging|Commemorative events and holidays|Government operations and politics
Etheridge, Bob	0	Cancer|Commemorative events and holidays|Health|Health promotion and preventive care|Medical tests and diagnostic methods|Women's health
Ros-Lehtinen, Ileana	0	Africa|Asia|China|Commemorative events and holidays|Conflicts and wars|Diplomacy, foreign officials, Americans abroad|International affairs|International organizations and cooperation|Middle East|Sudan|United Nations|War crimes, genocide, crimes against humanity
Ros-Lehtinen, Ileana	0	Africa|International affairs|International organizations and cooperation|Iran|Middle East|Military command and structure|Militias and paramilitary groups|Religion|Terrorism
Price, David E.	0	Animal protection and human-animal relationships|Animals|Commemorative events and holidays|Congressional tributes
Lamborn, Doug	0	Colorado|Congressional tributes|Emergency medical services and trauma care|Health|Health personnel|Monuments and memorials
Nye, Glenn C.	0	Health|Health care costs and insurance|Health care coverage and access|Health care quality|Health personnel
Moran, Jerry	0	Commemorative events and holidays|Employment and training programs|Labor and employment
McGovern, James P.	0	Agriculture and food|Commemorative events and holidays|Congressional tributes|Department of Agriculture|Food assistance and relief|Nutrition and diet|Poverty and welfare assistance|Religion|Social work, volunteer service, charitable organizations
Hastings, Alcee L.	0	Caribbean area|Haiti|Immigration|Immigration status and procedures|Latin America|Refugees, asylum, displaced persons
Lewis, John	0	Civil rights and liberties, minority issues|Commemorative events and holidays|Postal service|Racial and ethnic relations
Ehlers, Vernon J.	0	Aviation and airports|Commemorative events and holidays|Congressional tributes|Space flight and exploration|Transportation and public works
Hall, John J.	0	Armed forces and national security|Commemorative events and holidays|Military personnel and dependents
Alexander, Rodney	0	Abortion|Health|Health care costs and insurance|Health care coverage and access
Lee, Barbara	0	Bahamas|Caribbean area|Cuba|Disaster relief and insurance|Dominican Republic|Foreign aid and international relief|Haiti|Housing industry and standards|International affairs|Jamaica|Latin America|Natural disasters|Turks and Caicos
Whitfield, Ed	0	Armed forces and national security|Military personnel and dependents|Social work, volunteer service, charitable organizations
Klein, Ron	0	Commemorative events and holidays|Congress|Military personnel and dependents|U.S. Capitol
Slaughter, Louise McIntosh	0	Congress|Congressional operations and organization
Alexander, Rodney	0	Economic performance and conditions|Firearms and explosives|Sales and excise taxes|Taxation
Issa, Darrell E.	0	Bankruptcy|Commerce|Financial crises and stabilization|Manufacturing|Motor vehicles|Retail and wholesale trades
Dingell, John D.	0	Conflicts and wars|Government operations and politics|Postal service|U.S. history
Lofgren, Zoe	0	Education|Elementary and secondary education|School administration
Reichert, David G.	0	Commemorative events and holidays|Congressional tributes|Crime and law enforcement|Crime prevention
Van Hollen, Chris	0	Commemorative events and holidays|Europe|International affairs|Lakes and rivers|Netherlands|New York City|New York State|U.S. history
Connolly, Gerald E.	0	Congress|Congressional operations and organization|Presidents and presidential powers
Linder, John	0	Asia|China|Diplomacy, foreign officials, Americans abroad|International affairs|International organizations and cooperation|Sovereignty, recognition, national governance and status|Taiwan|United Nations
Kennedy, Patrick J.	0	Commemorative events and holidays|Health|Health information and medical records|Health programs administration and funding|Health technology, devices, supplies
Hoekstra, Peter	0	Commemorative events and holidays|Conflicts and wars|Government operations and politics|Military history|Military personnel and dependents|Postal service
Myrick, Sue Wilkins	0	Cancer|Commemorative events and holidays|Congressional tributes|Health|Health promotion and preventive care|Medical tests and diagnostic methods
Edwards, Chet	0	Agricultural practices and innovations|Agricultural research|Agriculture and food|Congressional tributes|Horticulture and plants
Meeks, Gregory W.	0	Bankruptcy|Europe|Finance and financial sector|Financial services and investments|International organizations and cooperation|U.S. and foreign investments|United Kingdom
Blackburn, Marsha	0	Congress|Congressional oversight|Federal officials|Presidents and presidential powers
Davis, Danny K.	0	Blood and blood diseases|Commemorative events and holidays|Health|Hereditary and development disorders
Brown, Henry E., Jr.	0	Commemorative events and holidays|Congressional tributes|Emergency management|Natural disasters|South Carolina
McMahon, Michael E.	0	Commemorative events and holidays|Congressional tributes|Drug, alcohol, tobacco use|Food industry and services|Government operations and politics|Retail and wholesale trades|State and local government operations
Schwartz, Allyson Y.	0	Detention of persons|Diplomacy, foreign officials, Americans abroad|Europe|International affairs|Iran|Middle East|Switzerland
Poe, Ted	0	Border security and unlawful immigration|Immigration|Intergovernmental relations|Law enforcement administration and funding|State and local government operations
Berkley, Shelley	0	Civil rights and liberties, minority issues|Congressional tributes|Employment discrimination and employee rights|Racial and ethnic relations|Television and film
Obey, David R.	0	Appropriations|Congress
Tiahrt, Todd	0	Community life and organization|Social work, volunteer service, charitable organizations|Tax-exempt organizations|Taxation
Burgess, Michael C.	0	Business records|Computer security and identity theft|Computers and information technology|Government information and archives|Public contracts and procurement|Science, technology, communications
Lowey, Nita M.	0	Child care and development|Commemorative events and holidays|Education|Elementary and secondary education|School administration
Lungren, Daniel E.	0	Afghanistan|Armed forces and national security|Asia|Congressional tributes|Iraq|Middle East|Military operations and strategy|Military personnel and dependents|Veterans' organizations and recognition
Skelton, Ike	0	Congress|Defense spending
Nye, Glenn C.	0	Building construction|Hazardous wastes and toxic substances|Housing and community development|Housing finance and home ownership|Housing industry and standards
Butterfield, G. K.	0	Child health|Health|Neurological disorders
Sablan, Gregorio Kilili Camacho	0	Armed forces and national security|Commemorative events and holidays|Congressional tributes|Guam|Military personnel and dependents|Northern Mariana Islands
Christensen, Donna M.	0	Climate change and greenhouse gases|Ecology|Historical and cultural resources|Marine and coastal resources, fisheries|Outdoor recreation|Public lands and natural resources|Wilderness and natural areas, wildlife refuges, wild rivers, habitats|Wildlife conservation and habitat protection
Johnson, Eddie Bernice	0	Child safety and welfare|Crimes against children|Human rights|International affairs|Military personnel and dependents
Andrews, Robert E.	0	Asia|China|International affairs|Military operations and strategy|Taiwan
Tiahrt, Todd	0	Appropriations|Congress|Congressional committees|General taxation matters|Legislative rules and procedure|Tariffs
Boustany, Charles W., Jr.	0	Cardiovascular and respiratory health|Commemorative events and holidays|Congressional tributes|Health|Health information and medical records|Health personnel|Surgery and anesthesia
Gingrey, Phil	0	Congressional tributes|News media and reporting|Science, technology, communications
Hinchey, Maurice D.	0	Corporate finance and management|Employee benefits and pensions|Financial services and investments|Labor and employment|Securities
Sanchez, Linda T.	0	Commemorative events and holidays|Congressional tributes|Labor and employment|Labor-management relations
Broun, Paul C.	0	Afghanistan|Armed forces and national security|Asia|Commemorative events and holidays|Congressional tributes|Georgia|Iraq|Middle East|Military facilities and property|Military operations and strategy|Military personnel and dependents
Wilson, Joe	0	Commemorative events and holidays|Congressional tributes|Economic theory|Europe|Germany|Human rights|International affairs|Political movements and philosophies|Russia|U.S. history|U.S.S.R.|Veterans' organizations and recognition|World history
Rahall, Nick J., II	0	Commemorative events and holidays|Labor and employment|Mining|Worker safety and health
Fortenberry, Jeff	0	Commemorative events and holidays|Congressional tributes|Detention of persons|Diplomacy, foreign officials, Americans abroad|Government employee pay, benefits, personnel management|Human rights|International affairs|Iran|Middle East|Military operations and strategy|Military personnel and dependents|Rule of law and government transparency
Berry, Marion	0	Arkansas|Armed forces and national security|Conflicts and wars|Congressional tributes|Iraq|Middle East|Military operations and strategy|Military personnel and dependents|National Guard and reserves
Edwards, Chet	0	Congress|Congressional operations and organization
Miller, George	0	California|Commemorative events and holidays|Congressional tributes|Land use and conservation|Outdoor recreation|Parks, recreation areas, trails|Public lands and natural resources
Mica, John L.	0	Alliances|Commemorative events and holidays|Congressional tributes|Czech Republic|Europe|European Union|International affairs|International organizations and cooperation|Military assistance, sales, and agreements|Political movements and philosophies|Slovakia|U.S.S.R.|World history
Mack, Connie	0	Central America|Congressional tributes|El Salvador|Foreign aid and international relief|International affairs|International organizations and cooperation|Latin America|Natural disasters
Pingree, Chellie	0	Congress|Congressional operations and organization
Jackson-Lee, Sheila	0	Commemorative events and holidays|HIV/AIDS|Health|Health programs administration and funding|Health promotion and preventive care|Medical tests and diagnostic methods|World health
Lee, Barbara	0	Commemorative events and holidays|Elementary and secondary education|Food assistance and relief|Foreign aid and international relief|HIV/AIDS|Health|Health care coverage and access|Health programs administration and funding|Health promotion and preventive care|Human rights|Infectious and parasitic diseases|Medical research|Medical tests and diagnostic methods|Research administration and funding|Women's rights|World health
Ros-Lehtinen, Ileana	0	Arms control and nonproliferation|Asia|China|Congressional oversight|International affairs|International law and treaties|Military procurement, research, weapons development|Military readiness|Nuclear weapons|Russia
Berman, Howard L.	0	Asia|Congressional tributes|Crime victims|Criminal investigation, prosecution, interrogation|Elections, voting, political campaign regulation|Foreign aid and international relief|Government ethics and transparency, public corruption|Human rights|International affairs|News media and reporting|Philippines|Terrorism|Violent crime
Terry, Lee	0	Armed forces and national security|Cemeteries and funerals|Congressional tributes|Veterans' organizations and recognition
Ros-Lehtinen, Ileana	0	Congress|Congressional committees|Congressional operations and organization|Executive agency funding and structure|Foreign aid and international relief|Government studies and investigations|Legislative rules and procedure|Performance measurement
Schrader, Kurt	0	Armed forces and national security|Aviation and airports|Military personnel and dependents|Transportation costs|Travel and tourism
Conyers, John, Jr.	0	Commemorative events and holidays|Food assistance and relief|Foreign aid and international relief|Human rights|International affairs
Ortiz, Solomon P.	0	Civil rights and liberties, minority issues|Congressional tributes|Elementary and secondary education|Racial and ethnic relations|U.S. history
Pingree, Chellie	0	Congress|Congressional operations and organization
Posey, Bill	0	Bank accounts, deposits, capital|Banking and financial institutions regulation|Finance and financial sector
Schiff, Adam B.	0	Commemorative events and holidays|Human rights|Human trafficking|International affairs
Filner, Bob	0	Armed forces and national security|Commemorative events and holidays|Conflicts and wars|Military history
Towns, Edolphus	0	Commemorative events and holidays|Congressional tributes|Correctional facilities and imprisonment|Crime and law enforcement|Crime prevention|Crime victims|Health personnel|Law enforcement officers|Urban and suburban affairs and development|Violent crime
Hastings, Alcee L.	0	Congress|Congressional operations and organization|Presidents and presidential powers
Cardoza, Dennis A.	0	Agricultural research|Agriculture and food|California|Educational facilities and institutions|Higher education|Science and engineering education
Lee, Barbara	0	Income tax rates|Poverty and welfare assistance|Taxation
Coffman, Mike	0	Armed forces and national security|Colorado|Commemorative events and holidays|Congressional tributes|National Guard and reserves
Costello, Jerry F.	0	Civil rights and liberties, minority issues|Commemorative events and holidays|News media and reporting|Postal service|Racial and ethnic relations|U.S. history
Lee, Christopher J.	0	Armed forces and national security|Cemeteries and funerals|Congressional tributes|Military history|Military personnel and dependents|Monuments and memorials|Virginia
Lee, Barbara	0	Commemorative events and holidays|Correctional facilities and imprisonment|Drug trafficking and controlled substances|Drug, alcohol, tobacco use|HIV/AIDS|Health|Health programs administration and funding|Health promotion and preventive care|Medical tests and diagnostic methods|Minority health
Tiahrt, Todd	0	Appropriations|Budget deficits and national debt|Economics and public finance
Larsen, Rick	0	Congress|Congressional operations and organization
Klein, Ron	0	Commemorative events and holidays|Congress|Crime victims|Religion|U.S. Capitol|War crimes, genocide, crimes against humanity
Davis, Susan A.	0	Aviation and airports|Congress|Congressional tributes|Military history|U.S. Capitol|Women's employment
Kissell, Larry	0	Armed forces and national security|Congressional tributes|Minority health|Racial and ethnic relations|Veterans' medical care|Veterans' organizations and recognition
Davis, Susan A.	0	Aviation and airports|Congress|Congressional tributes|Military history|U.S. Capitol|Women's employment
Lee, Barbara	0	HIV/AIDS|Health|Health promotion and preventive care|Medical tests and diagnostic methods|Minority health
Cohen, Steve	0	Commemorative events and holidays|Land use and conservation|Roads and highways|Transportation and public works
Blunt, Roy	0	Commemorative events and holidays|Congressional tributes|Missouri|Sports and recreation|Sports and recreation facilities
Green, Al	0	Civil rights and liberties, minority issues|Commemorative events and holidays|Congressional tributes|Racial and ethnic relations
Hirono, Mazie K.	0	Commemorative events and holidays|Congress|Hawaii|U.S. Capitol
Gingrey, Phil	0	Commemorative events and holidays|Health|Health personnel|Long-term, rehabilitative, and terminal care
Lance, Leonard	0	Advanced technology and technological innovations|Digestive and metabolic diseases|Health|Health care coverage and access|Health technology, devices, supplies|Medicare
Baldwin, Tammy	0	Commemorative events and holidays|Congressional tributes|Health|Hearing, speech, and vision care|Medical tests and diagnostic methods
Hoyer, Steny H.	0	Congress|Games and hobbies|Outdoor recreation|U.S. Capitol
Kucinich, Dennis J.	0	Afghanistan|Asia|Congressional oversight|International affairs|Military operations and strategy|War and emergency powers
Lewis, John	0	Civil rights and liberties, minority issues|Commemorative events and holidays|Congressional tributes|Protest and dissent|Racial and ethnic relations|Voting rights
Bilbray, Brian P.	0	Cardiovascular and respiratory health|Commemorative events and holidays|Health|Health promotion and preventive care
Baird, Brian	0	Congressional tributes|Elections, voting, political campaign regulation|International affairs|Iraq|Middle East|Terrorism
McGovern, James P.	0	Caribbean area|Congressional tributes|Criminal procedure and sentencing|Cuba|Detention of persons|Human rights|International affairs|Latin America|News media and reporting|Protest and dissent|Rule of law and government transparency
Ros-Lehtinen, Ileana	0	Caribbean area|Congressional tributes|Criminal procedure and sentencing|Cuba|Detention of persons|Human rights|International affairs|Latin America|News media and reporting|Protest and dissent|Rule of law and government transparency
Hodes, Paul W.	0	Civil rights and liberties, minority issues|Congressional tributes|Elections, voting, political campaign regulation|Protest and dissent
Stupak, Bart	0	Abortion|Congress|Health care costs and insurance|Health care coverage and access
Obey, David R.	0	Commemorative events and holidays|Congressional tributes|Ecology|Environmental protection|Members of Congress|Senate|Wisconsin
Himes, James A.	0	Diplomacy, foreign officials, Americans abroad|Immigration|Iran|Military personnel and dependents|Sanctions|Visas and passports
Perlmutter, Ed	0	Congress|Congressional operations and organization
Courtney, Joe	0	Coast guard|Commemorative events and holidays|Congressional tributes|Connecticut|Military education and training|Military history|Transportation and public works
Pascrell, Bill, Jr.	0	Art, artists, authorship|Arts, culture, religion|Building construction|Commemorative events and holidays|Congressional tributes|Europe|Italy
McGovern, James P.	0	Congress|Congressional operations and organization
Ros-Lehtinen, Ileana	0	Commemorative events and holidays|Congressional tributes|International affairs|Israel|Middle East|Religion|Sovereignty, recognition, national governance and status
Boccieri, John A.	0	Cemeteries and funerals|Judicial review and appeals|Law|Military personnel and dependents|Right of privacy|Supreme Court
Davis, Danny K.	0	Commemorative events and holidays|Health|Immunology|Medical research|Worker safety and health
Norton, Eleanor Holmes	0	Congress|Disability and paralysis|Olympic games|Outdoor recreation|U.S. Capitol
Norton, Eleanor Holmes	0	Commemorative events and holidays|Congress|Law enforcement officers|U.S. Capitol
Lamborn, Doug	0	Africa|Constitution and constitutional amendments|Criminal investigation, prosecution, interrogation|International affairs|International law and treaties|Jurisdiction and venue|Presidents and presidential powers|Sovereignty, recognition, national governance and status|Uganda
Berkley, Shelley	0	Asia|Aviation and airports|Congressional oversight|International affairs|International organizations and cooperation|Taiwan|Transportation safety and security
Shimkus, John	0	Commemorative events and holidays|Congressional tributes|Estonia|Europe|International affairs|Latvia|Lithuania|Sovereignty, recognition, national governance and status
Hinchey, Maurice D.	0	Commemorative events and holidays|Health|Women's health
Peterson, Collin C.	0	Agricultural conservation and pollution|Commemorative events and holidays|Congressional tributes|Department of Agriculture|Environmental protection|Land use and conservation|Soil pollution|Water use and supply
Jackson, Jesse L., Jr.	0	Commemorative events and holidays|Congress|Presidential administrations|U.S. Capitol
Lee, Barbara	0	Accidents|Arab-Israeli relations|California|Congressional tributes|Diplomacy, foreign officials, Americans abroad|Government studies and investigations|International affairs|International organizations and cooperation|Israel|Middle East|Protest and dissent|West Bank
Wilson, Joe	0	Commemorative events and holidays|Congressional tributes|Diplomacy, foreign officials, Americans abroad|Government buildings, facilities, and property|Human rights|International affairs|Israel|Middle East|Racial and ethnic relations|Religion|Sovereignty, recognition, national governance and status
Ehlers, Vernon J.	0	Aviation and airports|Caribbean area|Congressional tributes|Disaster relief and insurance|Haiti|Latin America|Natural disasters|Transportation and public works|Transportation employees
Poe, Ted	0	Arizona|Armed forces and national security|Border security and unlawful immigration|California|Latin America|Mexico|Military civil functions|National Guard and reserves|New Mexico|Texas|Violent crime
Forbes, J. Randy	0	Constitution and constitutional amendments|Educational facilities and institutions|Government buildings, facilities, and property|Law|National symbols|Religion
Speier, Jackie	0	Art, artists, authorship|Commemorative events and holidays|Education|Elementary and secondary education|Language arts|Music|Performing arts
Andrews, Robert E.	0	Asia|Foreign trade and international finance|Free trade and trade barriers|Taiwan|Trade agreements and negotiations
Rangel, Charles B.	0	Arts, culture, religion|Congressional tributes|Music|Performing arts|Racial and ethnic relations
Halvorson, Deborah L.	0	Armed forces and national security|Asia|Commemorative events and holidays|Conflicts and wars|Congressional tributes|District of Columbia|Family relationships|Monuments and memorials|Veterans' organizations and recognition|Vietnam
McMorris Rodgers, Cathy	0	Budget deficits and national debt|European Union|Financial crises and stabilization|Foreign loans and debt|Foreign trade and international finance|Multilateral development programs
Harman, Jane	0	Armed forces and national security|Crime prevention|Crime victims|Crimes against women|Criminal investigation, prosecution, interrogation|Criminal justice information and records|Criminal procedure and sentencing|Military law|Military personnel and dependents|Violent crime
Kilroy, Mary Jo	0	Accidents|Environmental protection|Gulf of Mexico|Marine and coastal resources, fisheries|Marine pollution|Oil and gas|Pollution liability|Water quality
Jordan, Jim	0	Appropriations|Budget deficits and national debt|Budget process|Comprehensive health care|Economic performance and conditions|Economics and public finance|Executive agency funding and structure|Health care costs and insurance|Health care coverage and access|House of Representatives|Income tax credits|Income tax deductions|Income tax exclusion|Legislative rules and procedure|Tariffs|Unemployment
Pingree, Chellie	0	Congress|Congressional operations and organization
Carney, Christopher P.	0	Armed forces and national security|Congressional tributes|National Guard and reserves|Pennsylvania
Sessions, Pete	0	Congressional tributes|Education|Special education|Teaching, teachers, curricula
McMorris Rodgers, Cathy	0	Child care and development|Commemorative events and holidays|Congressional tributes|Families|Family relationships
Edwards, Chet	0	Armed forces and national security|Commemorative events and holidays|Congressional tributes|Military history|Military personnel and dependents
Boehner, John A.	0	Building construction|Commemorative events and holidays|Government operations and politics|Infrastructure development
Cummings, Elijah E.	0	Commemorative events and holidays|Health|Health promotion and preventive care
Cummings, Elijah E.	0	Congress|Marine and inland water transportation
Rothman, Steven R.	0	Elementary and secondary education|Foreign aid and international relief|Government ethics and transparency, public corruption|International affairs|International organizations and cooperation|Middle East|Refugees, asylum, displaced persons|Teaching, teachers, curricula|Terrorism|United Nations
McDermott, Jim	0	Advanced technology and technological innovations|Business records|Commemorative events and holidays|Commerce|Computers and information technology
Ortiz, Solomon P.	0	Commemorative events and holidays|Congressional tributes|Europe|International affairs|Romania
Ehlers, Vernon J.	0	Aviation and airports|Commemorative events and holidays|Congressional tributes|Space flight and exploration|Transportation and public works
Perlmutter, Ed	0	Congress|Congressional operations and organization
Perriello, Thomas S.P.	0	Commemorative events and holidays|North Carolina|Parks, recreation areas, trails|Roads and highways|Transportation and public works|Virginia
Ros-Lehtinen, Ileana	0	Argentina|Congressional tributes|Crime victims|Criminal investigation, prosecution, interrogation|Detention of persons|International affairs|International organizations and cooperation|Iran|Latin America|Middle East|Religion|Sanctions|Terrorism
Poe, Ted	0	Asia|Commemorative events and holidays|Conflicts and wars|Congressional tributes|International affairs|Japan|Military history|Veterans' organizations and recognition
Owens, William L.	0	Administrative law and regulatory procedures|Congress|Congressional agencies|Congressional oversight|Government employee pay, benefits, personnel management|Government ethics and transparency, public corruption|Veterans' education, employment, rehabilitation
Towns, Edolphus	0	Crime and law enforcement|Internet and video services|Law enforcement administration and funding|Sound recording
Castle, Michael N.	0	Congress|Congressional committees|Congressional operations and organization|House Committee on Appropriations|Intelligence activities, surveillance, classified information|Senate Committee on Appropriations
Serrano, Jose E.	0	Alaska Natives and Hawaiians|Computers and information technology|Education|Foreign language and bilingual programs|Government operations and politics|Historical and cultural resources|Indian social and development programs|Language arts
Filner, Bob	0	Asia|Conflicts and wars|International affairs|International organizations and cooperation|Military facilities and property|Military history|Philippines|Wyoming
